              3D.DAT Grid Points
      X           Y        Longitude    Latitude
    (km)        (km)        (deg E)     (deg N)
     897.400     709.540     350.000      66.625
     100.621     695.738     332.000      66.500
     106.131     694.953     332.125      66.500
     111.643     694.180     332.250      66.500
     117.156     693.418     332.375      66.500
     122.671     692.666     332.500      66.500
     128.187     691.925     332.625      66.500
     133.705     691.196     332.750      66.500
     139.224     690.477     332.875      66.500
     144.745     689.769     333.000      66.500
     150.266     689.072     333.125      66.500
     155.790     688.386     333.250      66.500
     161.314     687.711     333.375      66.500
     166.840     687.047     333.500      66.500
     172.367     686.393     333.625      66.500
     177.896     685.751     333.750      66.500
     183.426     685.120     333.875      66.500
     188.957     684.499     334.000      66.500
     194.489     683.889     334.125      66.500
     200.022     683.291     334.250      66.500
     205.557     682.703     334.375      66.500
     211.093     682.126     334.500      66.500
     216.630     681.561     334.625      66.500
     222.168     681.006     334.750      66.500
     227.707     680.462     334.875      66.500
     233.247     679.929     335.000      66.500
     238.788     679.407     335.125      66.500
     244.330     678.896     335.250      66.500
     249.873     678.396     335.375      66.500
     255.418     677.907     335.500      66.500
     260.963     677.429     335.625      66.500
     266.509     676.961     335.750      66.500
     272.056     676.505     335.875      66.500
     277.604     676.060     336.000      66.500
     283.152     675.626     336.125      66.500
     288.702     675.203     336.250      66.500
     294.252     674.790     336.375      66.500
     299.804     674.389     336.500      66.500
     305.356     673.998     336.625      66.500
     310.908     673.619     336.750      66.500
     316.462     673.251     336.875      66.500
     322.016     672.893     337.000      66.500
     327.571     672.547     337.125      66.500
     333.127     672.211     337.250      66.500
     338.683     671.887     337.375      66.500
     344.240     671.573     337.500      66.500
     349.797     671.271     337.625      66.500
     355.355     670.979     337.750      66.500
     360.914     670.699     337.875      66.500
     366.473     670.429     338.000      66.500
     372.033     670.171     338.125      66.500
     377.593     669.923     338.250      66.500
     383.154     669.687     338.375      66.500
     388.715     669.461     338.500      66.500
     394.276     669.247     338.625      66.500
     399.838     669.043     338.750      66.500
     405.401     668.851     338.875      66.500
     410.964     668.669     339.000      66.500
     416.527     668.499     339.125      66.500
     422.090     668.339     339.250      66.500
     427.654     668.190     339.375      66.500
     433.218     668.053     339.500      66.500
     438.782     667.926     339.625      66.500
     444.347     667.811     339.750      66.500
     449.911     667.706     339.875      66.500
     455.476     667.613     340.000      66.500
     461.041     667.530     340.125      66.500
     466.607     667.459     340.250      66.500
     472.172     667.398     340.375      66.500
     477.737     667.349     340.500      66.500
     483.303     667.310     340.625      66.500
     488.869     667.283     340.750      66.500
     494.434     667.266     340.875      66.500
     500.000     667.260     341.000      66.500
     505.566     667.266     341.125      66.500
     511.131     667.283     341.250      66.500
     516.697     667.310     341.375      66.500
     522.263     667.349     341.500      66.500
     527.828     667.398     341.625      66.500
     533.393     667.459     341.750      66.500
     538.959     667.530     341.875      66.500
     544.524     667.613     342.000      66.500
     550.089     667.706     342.125      66.500
     555.654     667.811     342.250      66.500
     561.218     667.926     342.375      66.500
     566.782     668.053     342.500      66.500
     572.346     668.190     342.625      66.500
     577.910     668.339     342.750      66.500
     583.473     668.499     342.875      66.500
     589.036     668.669     343.000      66.500
     594.599     668.851     343.125      66.500
     600.162     669.043     343.250      66.500
     605.724     669.247     343.375      66.500
     611.285     669.461     343.500      66.500
     616.846     669.687     343.625      66.500
     622.407     669.923     343.750      66.500
     627.967     670.171     343.875      66.500
     633.527     670.429     344.000      66.500
     639.086     670.699     344.125      66.500
